entity_id,entity_name,cohort,has_wikipedia,title_matched,qid,sitelinks,pageviews_30d,method,notes
artifact_lm_evaluation_harness,LM Evaluation Harness,benchmark,0,Foundation model,Q112702082,0,0,search,unconfirmed:artifact_name_mismatch:title='Foundation model'
artifact_openai_evals,OpenAI Evals,benchmark,0,Scale AI,Q112629176,0,0,search,unconfirmed:artifact_name_mismatch:title='Scale AI'
artifact_cifar_100,CIFAR-100,dataset,0,CIFAR-10,Q45037095,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='CIFAR-10'
artifact_cmb,CMB,benchmark,0,Cosmic microwave background,Q15605,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='Cosmic microwave background'
artifact_fashion_mnist,Fashion-MNIST,dataset,1,Fashion-MNIST,Q41074334,2,499,exact,"cohort+context:['dataset', 'data']+['mnist']"
artifact_stl_10,STL-10,dataset,0,ParaView,Q474635,0,0,search,unconfirmed:artifact_name_mismatch:title='ParaView'
artifact_svhn,SVHN,dataset,0,CIFAR-10,Q45037095,0,0,search,unconfirmed:artifact_name_mismatch:title='CIFAR-10'
artifact_coco,COCO,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_voc,VOC,dataset,0,ImageNet,Q24901201,0,0,search,unconfirmed:artifact_name_mismatch:title='ImageNet'
artifact_cityscapes,Cityscapes,dataset,0,Cityscape,Q1935974,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='Cityscape'
artifact_kitti,KITTI,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_ljspeech,LJSpeech,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_librispeech,LibriSpeech,dataset,0,Outline of deep learning,Q139760225,0,0,search,unconfirmed:artifact_name_mismatch:title='Outline of deep learning'
artifact_openwebmath,OpenWebMath,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_proofpile,ProofPile,dataset,0,EleutherAI,Q106289326,0,0,search,unconfirmed:artifact_name_mismatch:title='EleutherAI'
artifact_wikitext,WikiText,dataset,0,Wiki,Q171,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='Wiki'
artifact_common_voice,Common Voice,dataset,1,Common Voice,Q44106011,26,1174,search,"context_match:['speech', 'mozilla', 'dataset']"
artifact_stack_v2,Stack-V2,dataset,0,DeepSeek,Q131577453,0,0,search,unconfirmed:artifact_name_mismatch:title='DeepSeek'
artifact_codeparrot,CodeParrot,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_refinedweb,RefinedWeb,dataset,0,Generative pre-trained transformer,Q116777014,0,0,search,unconfirmed:artifact_name_mismatch:title='Generative pre-trained transformer'
artifact_madlad_400,MADLAD-400,dataset,0,,,0,0,search,no_candidate
artifact_dolma,Dolma,dataset,0,Dolma,Q339193,0,0,search_after_exact,unconfirmed:no_match:ov=1.00
artifact_roots,ROOTS,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_multinli,MultiNLI,dataset,0,GPT-1,Q95726718,0,0,search,unconfirmed:artifact_name_mismatch:title='GPT-1'
artifact_snli,SNLI,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_quora_question_pairs,Quora Question Pairs,dataset,0,GPT-1,Q95726718,0,0,search,unconfirmed:artifact_name_mismatch:title='GPT-1'
artifact_ms_marco,MS MARCO,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_booksum,BookSum,dataset,0,Data,Q42848,0,0,search,unconfirmed:artifact_name_mismatch:title='Data'
artifact_multi_news,Multi-News,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_stackexchange_data,StackExchange data,dataset,0,List of datasets for machine-learning research,Q23038294,0,0,search,unconfirmed:artifact_name_mismatch:title='List of datasets for machine-learning research'
artifact_sharegpt,ShareGPT,dataset,0,GPT-1,Q95726718,0,0,search,unconfirmed:artifact_name_mismatch:title='GPT-1'
artifact_openassistant,OpenAssistant,dataset,0,LAION,Q114586027,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='LAION'
artifact_ultrachat,UltraChat,dataset,0,Kaggle,Q10996045,0,0,search,unconfirmed:artifact_name_mismatch:title='Kaggle'
artifact_neurips,NeurIPS,conference,0,Conference on Neural Information Processing Systems,Q1961016,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='Conference on Neural Information Processing Systems'
artifact_icml,ICML,conference,0,International Conference on Machine Learning,Q17087718,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='International Conference on Machine Learning'
artifact_iclr,ICLR,conference,0,International Conference on Machine Learning,Q17087718,0,0,search,unconfirmed:artifact_name_mismatch:title='International Conference on Machine Learning'
artifact_cvpr,CVPR,conference,0,Conference on Computer Vision and Pattern Recognition,Q2992422,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='Conference on Computer Vision and Pattern Recognition'
artifact_acl,ACL,conference,0,Transactions of the Association for Computational Linguistics,Q28736261,0,0,search,unconfirmed:artifact_name_mismatch:title='Transactions of the Association for Computational Linguistics'
artifact_emnlp,EMNLP,conference,0,Empirical Methods in Natural Language Processing,Q18353514,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='Empirical Methods in Natural Language Processing'
artifact_naacl,NAACL,conference,0,North American Chapter of the Association for Computational Linguistics,Q15222898,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='North American Chapter of the Association for Computational Linguistics'
artifact_iccv,ICCV,conference,0,International Conference on Computer Vision,Q1653169,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='International Conference on Computer Vision'
artifact_eccv,ECCV,conference,0,European Conference on Computer Vision,Q3060766,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='European Conference on Computer Vision'
artifact_aaai,AAAI,conference,1,AAAI Conference on Artificial Intelligence,Q56682083,1,2276,search_after_exact,"context_match:['artificial', 'intelligence', 'aaai']"
artifact_kdd,KDD,conference,0,Special Interest Group on Knowledge Discovery and Data Mining,Q926486,0,0,search,unconfirmed:artifact_name_mismatch:title='Special Interest Group on Knowledge Discovery and Data Mining'
artifact_ijcai,IJCAI,conference,0,International Joint Conference on Artificial Intelligence,Q863401,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='International Joint Conference on Artificial Intelligence'
artifact_www,WWW,conference,0,World Wide Web,Q466,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='World Wide Web'
artifact_sigir,SIGIR,conference,0,The Web Conference,Q3570023,0,0,search,unconfirmed:artifact_name_mismatch:title='The Web Conference'
artifact_wsdm,WSDM,conference,0,Yaron Singer,Q102790645,0,0,search,unconfirmed:artifact_name_mismatch:title='Yaron Singer'
artifact_recsys,RecSys,conference,0,ACM Conference on Recommender Systems,Q20888918,0,0,search,unconfirmed:artifact_name_mismatch:title='ACM Conference on Recommender Systems'
artifact_aistats,AISTATS,conference,0,Journal of Machine Learning Research,Q1660383,0,0,search,unconfirmed:artifact_name_mismatch:title='Journal of Machine Learning Research'
artifact_uai,UAI,conference,0,Hofstede's cultural dimensions theory,Q5807210,0,0,search,"unconfirmed:artifact_name_mismatch:title=""Hofstede's cultural dimensions theory"""
artifact_colt,COLT,conference,0,Barrie Colts,Q652340,0,0,search,unconfirmed:no_match:ov=1.00
artifact_stoc,STOC,conference,0,Symposium on Theory of Computing,Q7661893,0,0,search,unconfirmed:artifact_name_mismatch:title='Symposium on Theory of Computing'
artifact_sigcomm,SIGCOMM,conference,1,SIGCOMM,Q7390320,3,602,exact,"context_match:['sigcomm', 'communication', 'data']"
artifact_focs,FOCS,conference,0,Symposium on Foundations of Computer Science,Q7661883,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='Symposium on Foundations of Computer Science'
artifact_nsdi,NSDI,conference,0,Federal Geographic Data Committee,Q5440229,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='Federal Geographic Data Committee'
artifact_osdi,OSDI,conference,0,ACM SIGOPS Annual Technical Conference,Q4174094,0,0,search,unconfirmed:artifact_name_mismatch:title='ACM SIGOPS Annual Technical Conference'
artifact_sosp,SOSP,conference,0,Symposium on Operating Systems Principles,Q7661886,0,0,search,unconfirmed:artifact_name_mismatch:title='Symposium on Operating Systems Principles'
artifact_isca,ISCA,conference,0,International Symposium on Computer Architecture,Q6053794,0,0,search,unconfirmed:artifact_name_mismatch:title='International Symposium on Computer Architecture'
artifact_hpca,HPCA,conference,0,High Point Christian Academy,Q5756190,0,0,search,unconfirmed:artifact_name_mismatch:title='High Point Christian Academy'
artifact_usenix_security,USENIX Security,conference,0,ACM SIGOPS Annual Technical Conference,Q4174094,0,0,search,unconfirmed:artifact_name_mismatch:title='ACM SIGOPS Annual Technical Conference'
artifact_micro,MICRO,conference,1,Micro-conference,Q6839068,1,81,search,"cohort_match:['conference', 'academic']"
artifact_c,C++,programming_language,1,C++,Q2407,148,68505,exact,"context_match:['systems', 'programming']"
artifact_sp_oakland,S&P (Oakland),conference,0,S&P Global Ratings,Q106158,0,0,search_after_exact,unconfirmed:no_match:ov=0.00
artifact_python,Python,programming_language,1,Python (programming language),Q28865,161,169954,search,"context_match:['general-purpose', 'programming']"
artifact_rust,Rust,programming_language,1,Rust (programming language),Q575650,59,81909,search_after_exact,"cohort+context:['programming', 'language']+['programming']"
artifact_java,Java,programming_language,1,Java (programming language),Q251,158,62044,search_after_exact,"cohort+context:['programming', 'language']+['programming']"
artifact_go,Go,programming_language,1,Go (programming language),Q37227,66,51308,search,"context_match:['google', 'programming']"
artifact_javascript,JavaScript,programming_language,1,JavaScript,Q2005,161,83013,exact,"cohort+context:['programming', 'language']+['programming']"
artifact_typescript,TypeScript,programming_language,1,TypeScript,Q978185,43,25990,exact,"context_match:['microsoft', 'superset', 'javascript']"
artifact_kotlin,Kotlin,programming_language,1,Kotlin,Q3816639,59,13322,exact,"cohort_match:['programming', 'language']"
artifact_scala,Scala,programming_language,1,Scala (programming language),Q460584,49,13997,search,"context_match:['object-oriented', 'programming', 'functional']"
artifact_r,R,programming_language,1,R,Q9852,154,39024,exact,cohort_match:['language']
artifact_swift,Swift,programming_language,1,Swift (programming language),Q17118377,58,16457,search,"context_match:['programming', 'apple']"
artifact_matlab,MATLAB,programming_language,1,MATLAB,Q169478,80,22480,exact,"context_match:['mathworks', 'computing', 'numerical']"
artifact_julia,Julia,programming_language,1,Julia (programming language),Q2613697,36,16008,search,"cohort_match:['programming', 'language']"
artifact_mojo,Mojo,programming_language,1,Mojo (programming language),Q118152673,14,7227,search,"cohort+context:['programming', 'language']+['modular']"
artifact_carbon,Carbon,programming_language,1,Carbon (programming language),Q113157814,18,3914,search_after_exact,"context_match:['google', 'successor', 'experimental']"
artifact_zig,Zig,programming_language,1,Zig (programming language),Q51885456,0,22359,search,"cohort+context:['programming', 'language']+['programming']"
artifact_nim,Nim,programming_language,1,Nim (programming language),Q20080327,0,6089,search_after_exact,"cohort+context:['programming', 'language']+['programming']"
artifact_haskell,Haskell,programming_language,1,Haskell,Q34010,70,15244,exact,"context_match:['programming', 'lazy', 'functional']"
artifact_crystal,Crystal,programming_language,1,Crystal (programming language),Q21921428,15,2211,search,"context_match:['programming', 'compiled']"
artifact_elixir,Elixir,programming_language,1,Elixir (programming language),Q5362035,30,9799,search,"context_match:['programming', 'functional']"
artifact_erlang,Erlang,programming_language,1,Erlang (programming language),Q334879,39,12032,search,"context_match:['programming', 'concurrent', 'fault-tolerant']"
artifact_clojure,Clojure,programming_language,1,Clojure,Q51798,40,9620,exact,"context_match:['lisp', 'dialect']"
artifact_ocaml,OCaml,programming_language,1,OCaml,Q212587,41,18194,exact,"cohort+context:['programming', 'language']+['programming']"
artifact_f,F#,programming_language,0,F,Q9765,0,0,search_after_exact,unconfirmed:artifact_name_mismatch:title='F'
artifact_lua,Lua,programming_language,1,Lua,Q207316,95,21186,exact,"cohort+context:['programming', 'language']+['lightweight']"
artifact_racket,Racket,programming_language,1,Racket (programming language),Q1254148,20,4490,search,"context_match:['used', 'descendant', 'scheme']"
artifact_php,PHP,programming_language,1,PHP,Q59,165,39152,exact,cohort+context:['language']+['scripting']
artifact_postgresql,PostgreSQL,database_or_data_system,1,PostgreSQL,Q192490,58,35534,exact,"context_match:['open-source', 'database']"
artifact_ruby,Ruby,programming_language,1,Ruby (programming language),Q161053,99,22016,search_after_exact,"context_match:['programming', 'dynamic']"
artifact_oracle_database,Oracle Database,database_or_data_system,1,Oracle Database,Q185524,57,13214,exact,"context_match:['oracle', 'database']"
artifact_mysql,MySQL,database_or_data_system,1,MySQL,Q850,84,26667,exact,"context_match:['database', 'open-source']"
artifact_dart,Dart,programming_language,1,Dart (programming language),Q406009,39,12608,search,"context_match:['google', 'used', 'programming']"
artifact_sqlite,SQLite,database_or_data_system,1,SQLite,Q319417,41,21507,exact,"context_match:['embedded', 'mobile', 'used']"
artifact_microsoft_sql_server,Microsoft SQL Server,database_or_data_system,1,Microsoft SQL Server,Q215819,45,12282,exact,"context_match:['microsoft', 'database']"
artifact_redis,Redis,database_or_data_system,1,Redis,Q2136322,27,15777,exact,"cohort+context:['database', 'data']+['in-memory']"
artifact_mongodb,MongoDB,database_or_data_system,1,MongoDB,Q1165204,41,21925,exact,"context_match:['document-oriented', 'nosql', 'database']"
artifact_hbase,HBase,database_or_data_system,1,Apache HBase,Q2538066,13,1660,exact,"context_match:['hadoop', 'apache']"
artifact_dynamodb,DynamoDB,database_or_data_system,1,Amazon DynamoDB,Q15731832,16,0,exact,"context_match:['key-value', 'nosql', 'amazon']"
artifact_tidb,TiDB,database_or_data_system,1,TiDB,Q56375088,3,0,exact,"context_match:['distributed', 'open-source', 'pingcap']"
artifact_cassandra,Cassandra,database_or_data_system,1,Apache Cassandra,Q616639,22,0,search_after_exact,"context_match:['database', 'apache', 'wide-column']"
artifact_cockroachdb,CockroachDB,database_or_data_system,1,CockroachDB,Q98731903,2,0,exact,"context_match:['distributed', 'cockroach', 'labs']"
artifact_spanner,Spanner,database_or_data_system,1,Spanner (database),Q4049850,11,2954,search_after_exact,"context_match:['google', 'database']"
artifact_bigquery,BigQuery,database_or_data_system,1,BigQuery,Q4904867,11,5155,exact,"context_match:['google', 'warehouse', 'cloud']"
artifact_foundationdb,FoundationDB,database_or_data_system,1,FoundationDB,Q14346046,5,1597,exact,"context_match:['distributed', 'apple', 'database']"
